ICICI Bank| Credit Card|"""Good card"""|"                                 Got a ICICI  BANK  Credit card. Credit Limit provided is very good. Heard there is a cash-back and Rewards point, yet to experience that features. I am getting good credit limit with this card . I bill pay through net banking and it is very east to do that . I am happy with customer services , It is life time free with no annual charges . 
 "|V|                                     , kolkata|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""Need to provide more offers"""|                                 I am holding ICICI bank credit card for more than 10 years which was process directly to bank. So far I have not face any issue from bank end for using this card. It is a life time free credit card. Since I am holding for a long time the credit limit is much sufficient. But they are providing with less offers only.|LO|                                     , bangalore|                                     Reviewed on Jul 08, 2019
ICICI Bank| Saving Account|"""Good service"""|                                 I am using  ICICI as my Savings and salary account for more than three years where the services from their end had been pretty good so far. The internet banking services of them and the mobile banking with them had been pretty convenient so far. I am using this account for regular transactions and there has been charges made by them as per the norms of each bank.|R|                                     , bangalore|                                     Reviewed on Jul 07, 2019
ICICI Bank| Credit Card|"""Good card"""|                                 It has almost been two years since i am using ICICI bank credit card and the services which they had been providing so far has been good. It does not have any annual charges and i use this card for most of my purchases where there has not been much benefits with this card or offers which they had provided. The credit limit with the card is good and i am pretty much satisfied with it.|VISHNOI|                                     , bangalore|                                     Reviewed on Jul 07, 2019
ICICI Bank| Car Loan|"""Nice process"""|                                 My car loan is with ICICI Bank. The customer support and response is good and there are no issues in the process to get the loan. I also got a nominal rate of interest and processing fee. The after loan services are also good. In all no issues faced.|MNIK  H S R|                                     , hyderabad|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""Lots of benefits"""|                                 ICICI Bank has also offered me a credit card and there are a lot of benefits on the card. I get book my show deals and airport lounge and the credit limit is satisfactory. Like wise it is not a chargeable card. The customer support are also good and responsive.|KAR|                                     , hyderabad|                                     Reviewed on Jul 10, 2019
ICICI Bank| Two Wheeler Loan|"""Good"""|                                 I have selected two wheeler bike Baja platinum cost bike Rs 48,000 down payment  Rs 15000, EMI Rs 1800. while document submitted  showroom they given clear  information about loan process ,Tenure 24 months .Customer service  is good and responsive |CHANDRA|                                     , chennai|                                     Reviewed on Jul 10, 2019
ICICI Bank| Saving Account|"""Best bank"""|                                 I hold a saving account with ICICI Bank and I am more than happy with their service. They have done the internet features and imobile very well. It is very easy to complete the banking transactions. I never face any problem with the bank, and just in case I do, the they sort out my query in 24 hours. |SPUR|                                     , hyderabad|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I am holding an ICICI Bank credit card. Card was delivered on time. Credit limits is Rs. 1 lakh. It is lifetime free credit card. There is reward points and cashback offers and it can bee redeemed easily. I am using this card for online shopping.|B|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good """|                                 I am using ICICI bank credit card for more than 5 years. It is an annual fee chargeable.The credit limit is sufficient and now they have enhance it. I use this card for many purposes like bill payment, shopping, restaurants. Based on the usage I get reward points and cash back. | KAMALESH |                                     , mumbai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Saving Account|"""GOOD"""|                                 I am having the savings account with ICICI BANK where the banking service is good also there are charges applicable for the services. The minimum balance should be maintained which is 2K which is nominal. The online banking is good with the bank.|S|                                     , mumbai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Saving Account|"""Excellent"""|                                 I have selected ICICI bank saving account minimum  balance to be  maintain Rs  5000. while document submitted  executive , so there is no  delay debit card . ATM is more. Mobile application friendly application.I will recommend to my friends and relatives | MITTAPALLI |                                     , hyderabad|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I am using the credit card with ICICI BANK but i am using the seldom because of credit limit it  has the lesser limit which is not satisfactory. It is a good card but the card has the no offers to use. The card is user friendly to access. The overall service is good.|SANKPAL|                                     , mumbai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Saving Account|"""Good Service"""|                                 I have ICICI Bank Salary account which i am using for the past 16 years .I am using Net banking service it is quite user friendly and there was no difficulties faced so far .Each and every transaction will be  safe and secure and can keep a track of transaction as well .I am really comfortable on using this salary account .|GAWADE|                                     , thane|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Excellent"""|                                 I have holding ICICI credit card i use to receive monthly statement on time.I have expected 1 lakkh of credit limit but I have got credit limit of 40000 Rs which i am not satisfied. Its a life time free card with no annual fees and charges also getting benefits of cash back and rewards points.|SELVA|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Car Loan|"""Very Satisfactory Experience"""|                                 ICICI guys came to my place and took the papers and I could all the process from my home, they gave me 9% of interest for the car loan amount of Rs. 2.5 lakhs for the duration of 36 months. The car loan process was very easy within 24 hours they have delivered the car.|AM|                                     , pune|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 There is joining fee with this card . Customer support is good .I am using this card for past 1 year . My application was approved with ICICI  BANK   credit card , the services is good with this card even process is also smooth. There is no hidden charges , the documentation part was easy . 
 "|DWIVEDI|                                     , new delhi|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 The card has the benefits of loans through the credit card and Emi conversion option is there, purchasing offers with the card is available with the card. The application is slow which is difficult to do billing and to use the application, it should be improved.|R|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Best card"""|"                                 
 My credit card was taken with ICICI BANK  , i use to get decent offers through this card . I am very old customer i am holding this card for past 2 years . Benefits were most of time i use to get  discount on  flip kart. There is no hidden charges nor any additional  charges . It is free card . 
 "|MA|                                     , bangalore|                                     Reviewed on Jul 09, 2019
ICICI Bank| Saving Account|"""Good service"""|"                                 I've a salary account with the ICICI   Bank. Their branch service is also good, customer support is also good. I need not have  to maintain a minimum balance with this bank. The branch staff are friendly and always approachable. Their customer support also very much helpful. 
 "|MAHESH |                                     , bangalore|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 My application has been approved with ICICI  BANK , I am holding this card for more than 1 year . My experience is good with this card and services is excellent . Benefits were good reward points , cash back , movie tickets offers . I use this card for shopping , travelling , grocery . 
 "|MAHE|                                     , bangalore|                                     Reviewed on Jul 09, 2019
ICICI Bank| Other Loan|"""Excellent service"""|                                 I have taken loan on credit card with ICICI bank for twice, one loan got closed successfully, and one is still running, they have given me paperless loan, their service is good, i got loan instantly without much formalities required, the rate of interest they have charged me up to 11.5% per annum.|D|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Car Loan|"""Excellent service"""|                                 I have been holding my car loan with ICICI bank from long time, the loan amount which they have given to me was good, they have given me loan as per the requirement, the rate of interest they have charged me up to 9.25% which was nominal, their service is good.|A|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Saving Account|"""Good service"""|                                 I have been holding ICICI bank credit card from past four years, their service is good, they have not charged me any charges, they have not charged me annual fee as it is life time free credit card, the credit limit which they have given to me was good.|DASARATHI|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Home Loan|"""Good Supportive Bank"""|                                 ICICI Bank people have contacted me for the home loan application and they asked to reach to the nearest branch  I went there. They asked for some documents to take the loan on the land. I asked one month of time to submit the documents, I would say the bank response is good the interest is also economical.|MALYANANTHAM|                                     , bangalore|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I have been using the credit card with ICICI BANK where the card has the good credit limit and it is a life time free card with no annual charges. The card application is easy to use and to do the  bill payments. The customer support is good with the bank.|PRABHU|                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good card"""|                                 I have been holding ICICI bank credit card from long time, they have not charged me annual fee as it is life time free credit card, the credit limit which they have given to me was good, they have not charged me any hidden charges, their overall service is good.|KANDHADAI |                                     , chennai|                                     Reviewed on Jul 09, 2019
ICICI Bank| Home Loan|"""Bad Service"""|                                 I had applied for a home loan. customer service is not good i have not got clear information from customer service. Their rate of interest is very high not satisfied with the bank. I am not happy with the loan amount they said i am eligible for 15 lakhs only wherein i am not happy with the loan amount.|NITIN|                                     , greater noida|                                     Reviewed on Jul 09, 2019
ICICI Bank| Home Loan|"""Need to decrease charges"""|                                 I was applied for a home loan in ICICI bank on a previous month which was applied through an online. I got a call verification from bank on time. The loan amount was low which was offered from bank for the tenure of 20 years. The rate of interest and the processing fee are high. Due to high interest I have closed the loan.  |BALA|                                     , bangalore|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 I was looking for a credit card and when compared with other bank i decided to go with ICICI BANK . The limit provided to me is  Satisfactory,but it has Cash-back offers and rewards points.Have started using it and till date don't have any issues. Its working fine. The card is chargeable it is not life time free . 
 "|JINUKALA|                                     , hyderabad|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Can do better"""|                                 I am using corporate credit card from ICICI, they have auto debit feature for the payment, I can activate to make minimum amount or out standing amount. But ICICI card has the limitation since its a business card. Their interest and charges are more.|SB|                                     , new delhi|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I have selected ICICI  credit card past 2 years balance transfer option .Its is easy to convert EMI  but minimum should  be paid has Rs 5000 .Its is  Life time credit card . while documents submitted  through executive so  there delay credit card , customer service is good and responsive .Iam using mobile application user friendly. |M  SAHU|                                     , bangalore|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|""" Good card"""|"                                 
 I hold ICICI BANK credit card .  Cash-back offers and rewards points make you happy and also the limit provided is reasonable . The features with the card is pretty good. The process in getting this card has been really good and the card was delivered on time. Overall it is good card . 
 "|NAGARAJU|                                     , hyderabad|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 I never faced any issues with their services.  The credit limit is fair. The whole application is very easy and convenient . My credit card was taken with ICICI   BANK . I am holding this card for past few years. The reward point system is also very good. Customer service is prompt . 
 
 "|NAUTIYAL|                                     , ghaziabad|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Need to enhance the credit limit"""|                                 I am holding ICICI bank master credit card for more than one year which was processed directly to bank. It is an annual fee chargeable. The credit limit is low for 35 thousands only which was given from bank. I use this card only for fuel so I get reward points based on the usage.|AN|                                     , hyderabad|                                     Reviewed on Jul 09, 2019
ICICI Bank| Credit Card|"""Excellent"""|                                 I am using an ICICI Bank credit card. Credit card is nominal and annual fee is Rs. 499. The card was delivered on time. ICICI customer service is very helpful. There is reward points and cashback offers. I have been using this card for the past one year. I am it for basically online shopping.|K|                                     , bangalore|                                     Reviewed on Jul 08, 2019
ICICI Bank| Saving Account|"""Best service"""|                                 I have been holding my savings and salary account with ICICI bank from more than 10 years, their branch service and customer care service is good, they have not charged me any hidden charges so far , the net banking is good, i use to easy transactions.|SHANKAR|                                     , bangalore|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""Average card"""|                                 I have been holding ICICI bank credit card for long time, they have charged me annual fee in this card but waived off option is available, the credit limit which they have given to me was good, so far i did not face any issue, their mobile application is user friendly.|User|                                     , bangalore|                                     Reviewed on Jul 08, 2019
ICICI Bank| Saving Account|"""GOOD"""|                                 I am having the salary account with ICICI BANK where the banking process was simple and easy to use. There are no charges applicable with the bank for the services. The online banking is good also the customer support is good with the bank.|D|                                     , hyderabad|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 The credit card with the ICICI BANK is good also it is a life time free card added on that the card has the higher charges added on that the card has the more charges for the all the services which are higher so i have closed the card. I am not satisfied with the card.|KADALI|                                     , hyderabad|                                     Reviewed on Jul 08, 2019
ICICI Bank| Saving Account|"""Good Service"""|                                 I have ICICI Bank Salary account which i am using for the pat 7 years.I have not faced any difficulties so far on using tis account ,Each and every transaction will be monitored and can  track the details through message and email.Each and every transaction will be safe and secure as well .I am completely satisfied with the service .|VINO|                                     , mumbai|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI  Bank credit card which was taken directly through Bank .I am using this credit card for the past 6months ,The credit limit was good and it is a free card ,I have received the credit card on time .The agent gave all the information about the card process .It is a free card and i have received the credit card on time ,The agent gave all the relevant detailsa  about the card process ,I have submitted documents through the agent ,I am  satisfied with the service till now .|  JAIN|                                     , mumbai|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I have been holding the credit card with ICICI BANK which is a MAKE MY TRIP card so there are discounts with the international travel. The limit given with the card was lesser, it is a payable card also it has the good discounts with the card. The service is good.|NAVEEN|                                     , bangalore|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI  Bank credit card which was directly got through App .I am using this credit card so far and there was no difficulties faced .The credit limit was good and it was a free card ,This card is easy to use and the agent gave all the information about the card process .There are good reward points as well as cash back offers also .I am satisfied with the service. |PRASAD  |                                     , bangalore|                                     Reviewed on Jul 08, 2019
ICICI Bank| Credit Card|"""Service is good"""|                                 ICICI Bank credit card is good and the customer support is also satisfactory. It has been a good experience and there is no inconvenience faced till date. The credit limit is good and the bank sends me the statements on time and it is clear. No hassles.|VARMA D|                                     , mumbai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Saving Account|"""No hassles"""|                                 My savings account is with ICICI Bank and there are no hassles in the process. The customer support is good. They provide a good response. The online banking is fine and it is easy to use to do all my banking needs without going to the bank. Satisfactory.|SURENDRA V|                                     , mumbai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Home Loan|"""GOOD"""|                                 I am using from lat 2 years, i have submitted the documents, i got the loan amount within a weeks time. The loan amount i got was within one shot, it is sufficient, the rate of interest was 8.30%, 8.6%. The duration for repaying the loan was 15 years.|S|                                     , mumbai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Saving Account|"""GOOD"""|                                 The customer support is prompt and friendly with the bank of ICICI BANK as well as i am using the online banking it is good and also it is easy to use. The application is user friendly to use and also it is comfortable to use. Offers are provided it is sufficient.|SAMEE|                                     , mumbai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I have been using the credit card with ICICI BANK where the card has the good credit limit and also it is a life time free card to use. The card has the good offers and also it is a user friendly to use. The application is good and comfortable to use.|SAMEER RAMESH SHINDE|                                     , mumbai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Excellent"""|"                                 I had applied credit card from ICICI bank they have provided me with the nominal credit limit of 50 thousand. I was provided with life time free card with no annual charges applicable. I use to convert my credit card payment into emi and use to make the monthly emi payment using net banking which makes me easy.
 "|PAS|                                     , thane|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Excellent"""|"                                 I am having ICICI bank life time free card for more than 3 years. I had nominal credit limit and come across with good customer service . I use to make my online payment though online banking  application is user friendly and easy to make payment and not faced any problem.
 "|KU|                                     , new delhi|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Excellent"""|                                 I am holding ICICIBank credit card. My credit limit is very low, it could have been more. I am getting really good offers, reward points and cashback offers and I am getting benefits on fuel refilling. I like the features of this card. customer service is good.|S|                                     , ghaziabad|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Good Account"""|                                 I won't my salary account much and as of now since its a salary account there is no minimum balance is required.  ICICI net banking is good and mobile app is easy to understand. I have visited the nearby branch and the response is nice. They haven't taken any hidden charges. |MURTHY  S R|                                     , bangalore|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Good Card"""|                                 I won't use the ICICI card much its because their reward system is very less. So far they are not increased my credit limit almost i'm using the card for 2 years. Thrice i called the customer care service and the service is good. I called them because i want to know about the card offers. | S R|                                     , bangalore|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Excellent"""|                                 I am holding an ICICI Bank credit card. I have been using this card since 1999. Got the best customer service from ICICI. Credit limit is 1.6 lakh, I have got what I was promised. It is a lifetime free card. Sometimes they waive off late fee but I try my best to pay on time. |SHAH|                                     , mumbai|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Good in deals and service"""|                                 ICICI Bank has also offered me a credit card and the benefits are good. The card is accepted every where. The credit limit is good and there are no issues in the overall experience. The statements are also on time and till date I faced no issues.|GUPTA|                                     , thane|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Banking is good"""|                                 I bank with ICICI Bank for the savings account and the banking process is good. The online banking is very convenient and I am able to complete all my transactions with  ease. There are no charges taken for the banking features. Overall good and easy.|SANDEEP|                                     , thane|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Need to decrease charges"""|                                 I am using ICICI bank credit card for more than 6 years which was applied  directly to bank.Since I am holding an account with their bank given an offer a card. It is an annual fee chargeable card. The credit limit is low for 20 thousands only. The rate of interest is high. I use this card for shopping purpose. |RA|                                     , coimbatore|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Experience is good"""|                                 I bank with ICICI Bank for the credit card and there are good deals on the card. The customer services and response is good and there are no issues with the bank. There is a good credit limit as well. It has been a hassle free experience overall for me.|K|                                     , faridabad|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Easy to bank with"""|                                 My savings account is with ICICI bank and the banking process is good. The customer services and response is also satisfactory. The online banking and mobile banking is also easy to use and easy to complete my transaction and I do not have to go to the bank.|K TANEJA|                                     , faridabad|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I  have ICICI Bank credit card which i have directly taken through Bank.I am using this credit card for the past 5 years ,The credit limit was really ok and it was only 50,000 and there was no difficulties faced so far on using this card .I have got all the details about the card process through the agent .|DIN|                                     , new delhi|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Banking is good"""|                                 ICICI Bank there are satisfactory services and they are very good in communicating with the customer. The customer care team is helpful and the online banking is also supportive. I am able to complete all my transactions with ease for the savings account.|REDDY|                                     , hyderabad|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Excellent card"""|                                 I am getting a proper service for the credit card from ICICI Bank. There are good offers on the card and the credit limit is good overall. The card can be accessed at all out lets and online as well. The customer services are good overall and online banking is user friendly.|SURESH  CHITTIREDDY|                                     , hyderabad|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Good"""|"                                 I have received ICICI bank long back and using till now. I was provided with the nominal credit limit  and also there are no annual charges applicable. I use to make repayment though net banking and use to get offers for this card as well. Atm and bank branch are near by my residence
 "|R|                                     , kolkata|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Service should be customer friendly"""|"                                 ICICI is not charging any kind of fee for the online transactions or cash withdrawal I would say this is the main advantage. But the customer service is not upto the mark whenever I approach the bank for any queries they are not responding to my concern. They always ask me to go to the home branch its very difficult.
 "|TANWAR|                                     , jaipur|                                     Reviewed on Jul 27, 2019
ICICI Bank| Credit Card|"""Excellent """|                                  I have selected ICIC platinum  credit card  past 3 month ago, annual rs 3000. While spending rs 30,000 annul waiver, while transaction rewards point  and cash back offer is applicable , discount coupons .Customer service is good and responsive  , card protection  is there  chargers  applicable.The Annual Rs  1800  chargers, sufficient limit provide , All notification message and email .While  documents submitted through  executive as well as online.|ZA|                                     , bangalore|                                     Reviewed on Jul 27, 2019
ICICI Bank| Saving Account|"""GOOD"""|                                 I am using since from last 10 years, it is a salary account. The online banking is good and comfortable to use with the ICICI BANK. There are no charges applicable with the services. I am getting lower offers regarding the loans with the savings account.|KUMAR MISHRA|                                     , new delhi|                                     Reviewed on Jul 27, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I have been using the credit card with the ICICI BANK where the customer support is good and also i am using the application it is easy and comfortable to use with the card. The charges are refunded quickly if debited from the card, the service is good.|AJAY|                                     , new delhi|                                     Reviewed on Jul 27, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I am having the credit card with ICICI BANK where the card has the lesser credit limit so expecting for hike with the credit card. The card has the life time free card with EMI option to be used. The application is user friendly and offers are good.|A|                                     , pune|                                     Reviewed on Jul 26, 2019
ICICI Bank| Saving Account|"""Banking features are good"""|                                 ICICI Bank is good in the savings account experience. The customer services and response is good. The process is also fine and there are no hassles in the banking system. The online banking is also convenient and it is easy to complete my transactions with ease.|BHARAT|                                     , ahmedabad|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Offers are good"""|                                 The services on the credit card is also good at ICICI Bank. There are much of offers and there are no hassles while using it. I am happy with the overall experience. The credit limit is also satisfactory and there are no hidden charges on this card.|BHARATBHAI SAGAR|                                     , ahmedabad|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I am using ICICI bank credit card for more than 2 years which was applied directly to bank and the process was good on time I received a card from bank. It is an annual fee chargeable card. The credit limit is sufficient. I use this card for shopping purpose. Before it was platinum now upgraded as coral card. |MEL|                                     , bangalore|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI Bank credit card which i have taken through Bank directly .I am using this credit card for the past 3 to 4 months .The credit limit was really good and i have got good all the details about the card process .The credit limit was really good .I am really comfortable  with the service .|JILEDAR|                                     , mumbai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Saving Account|"""Good"""|                                 I am holding a savings account  in ICICI bank for more than 7 years. There is no hidden charges in this bank. It is a  zero balance account. I am using mobile app and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly.|AR|                                     , bangalore|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Experience is good"""|                                 ICICI Bank has also offered me a credit card and the benefits are good. The card is accepted every where. The credit limit is good and there are no issues in the overall experience. The statements are also on time and till date I faced no issues.|KAPIL K|                                     , chandigarh|                                     Reviewed on Jul 26, 2019
ICICI Bank| Saving Account|"""Good"""|                                 I am holding a savings account  in ICICI bank for more than 15 years. There is no hidden charges in this bank. It is a  zero balance account. I am using mobile app and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly. ATM charges are applicable and nominal. |LI|                                     , bangalore|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I am using the card since from last 2 years, the features of the card is good, it is a basic card with basic benefits of cash backs and rewards points are available with the card. There is a EMI option available with the card. it is a good card to use.|RAMA|                                     , chennai|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Good Service"""|"                                 I have ICICI Bank credit card which i have taken through Bank .I am using this credit card for the past 4 years and the credit limit was really good and there was no difficulties faced so far and this is a free card,There are cash back offers and  reward points .I am really satisfied with the service .
 "|SHASHWAT |                                     , gurgaon|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Yet to explore the card"""|                                 Last month i have received my ICICI credit card. I got a call saying that its a pre-approved credit card hence they came to my place and collected all the documents. I got the limit of Rs. 1 lakh and they have taken little time to dispatched the card. It was a lengthy time. They have a annual fee and joining as well.| KRISHNA |                                     , bangalore|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Excellent"""|"                                 I have been using ICICI bank credit card with very less annual charge of 499 rupees but they have provided me with the good credit limit i have been using this card since long back. I manage this card for my emergency purpose and application is user friendly to access it.
 "|SA|                                     , bangalore|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Nice process"""|                                 ICICI Bank has also offered me a credit card and the benefits are good. The card is accepted every where. The credit limit is good and there are no issues in the overall experience. The statements are also on time and till date I faced no issues. It is a free card.|RAJESH  BABU|                                     , hyderabad|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""GOOD CARD TO USE"""|                                 I am using the credit card with ICICI BANK where the card has the good credit limit also it is a user friendly card to use. I am using it since from las few years there is a good limit along with that it is a good card to use. It is a user friendly card to use.|KISH|                                     , new delhi|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 It is a useful card so taken. The documentation process was done through offline also i got the card within 10days. The card has the good credit limit, it is a payable card. There are movie ticket offer of buy 1 get1, fuel, rewards points. The application is good and comfortable to use.|KISHAN|                                     , new delhi|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I am having ICICI Bank credit card which i have taken through Bank directly .I have got all the details about the card process through the agent .I am using this credit card for the past 4 to 5  years.The credit limit was really sufficient and this is a free card .I have got all the details about the card process clearly through the agent .|KULDEE|                                     , new delhi|                                     Reviewed on Jul 26, 2019
ICICI Bank| Credit Card|"""Good card"""|                                 I have been holding ICICI bank credit card from long time, they have not charged me annual fee in this card as it is life time free credit card, the credit limit which they have given to me was good, they use to give good offers in shoppings,movie tickets etc.|SHANKAR |                                     , mumbai|                                     Reviewed on Jul 10, 2019
ICICI Bank| Saving Account|"""Excellent service"""|                                 I am holding my salary and savings account with ICICI bank from past nine years , their customer care service is good, they use to response me well, so far i did not face any issue from them, they have not charged me any hidden charges, their mobile application is user friendly.|TIWARI|                                     , mumbai|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I am using ICICI  bank credit card for more than 2 years which was processed directly to bank. It is a life time free credit card. The credit limit is much sufficient. This card can be use for shopping purposes. It is applicable for dining and airport lounges as well. Based on the usage I get reward  points and cash back. |SA|                                     , new delhi|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""Good features"""|                                 I bank with ICICI Bank and it is good in the credit card services. The offers are good and there are no hassles while using the card. The billing is good and there has been no hassles till date. The customer services and response is good. Overall no hassles.|SAN J|                                     , ghaziabad|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I have been using the credit limit with the ICICI BANK where the card has the good offers of movie tickets, airport lounge facility offer with the card. The application is easy to access with the card also it is a good card to use without any issues.|B|                                     , hyderabad|                                     Reviewed on Jul 10, 2019
ICICI Bank| Personal Loan|"""Need to reduce rate of intrest """|"                                 I applied my personal loan with ICICI BANK . The rate of interest which they was charging was too high so i cancel this loan i was getting nominal interest rate with other bank . They have not negotiate when i said alos . But the service is good customer support response was good . 
 "|MUKE|                                     , neem ka thana|                                     Reviewed on Jul 10, 2019
ICICI Bank| Saving Account|"""One of the best bank"""|"                                 They are attending their customer in branch very prompt. Wherever the branch i visit, i get a proper response. I am not using their internet banking facility but i use the imobile app which is best for me. ICICI bank account is not required for any minimum balance because its a salary balance. I can withdrawal upto Rs. 1 lakh per day from ATM.
 "|VEER |                                     , ajmer|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""Best card"""|"                                 ICICI best card to use because they are responding on time every time. Always iâ??m  getting payback point in ICICI which is one of the best thing.  I always get online offers on Amazon and flipkart website. This card given me limit of Rs. 1 lakh but the denied the credit limit enhancement. Overall, iâ??m very much satisfied with the ICICI card.
 "|VEER |                                     , ajmer|                                     Reviewed on Jul 10, 2019
ICICI Bank| Saving Account|"""Experience is satisfactory"""|                                 My savings account is with State Bank of India and the customer support and response is good. The online banking is excellent and there are no charges taken for the transactions I do. The services at the bank is also good and they are responsive as well.|PRASAD|                                     , chennai|                                     Reviewed on Jul 10, 2019
ICICI Bank| Credit Card|"""Good in all"""|                                 I bank with ICICI Bank for the credit card and there are good offers on the card. The bank does not charge a annual fee too. The credit limit is also good. There are good deals on the card too. Else the services are good and they are responsive as well.|RAMA|                                     , chennai|                                     Reviewed on Jul 10, 2019
